user_id,latitude,longitude,hour,day_type,is_night,is_alone,crowd_density,lighting_condition,crime_area_score,phone_motion_status,walking_speed,distance_from_home,distance_from_safe_zone,battery_level,network_status,weather_condition,panic_button,unusual_movement,time_spent_at_location,nearest_trusted_contact_distance,night_risk_score,isolation_score,movement_risk_score,location_risk_score,emergency_score,total_risk_score,risk_level
U04825,17.900197,84.827095,14,0,0,0,high,bright,0.427,walking,7.17,1.97,0.49,100,3G,clear,0,0,3,9.3,0.0,0.04,0.2,0.225,0.0,0.0942,Safe
U04826,28.57232,83.081565,18,0,0,0,medium,bright,0.448,running,2.57,5.33,0.48,88,2G,cloudy,0,0,9,2.78,0.0,0.2,0.6,0.2466,0.0,0.1916,Safe
U04827,13.185691,78.908126,3,0,1,1,high,dark,0.427,erratic,2.93,1.84,4.73,81,no_signal,rainy,0,0,55,1.29,1.0,0.64,1.0,0.2669,0.0,0.5447,Medium Risk
U04828,16.506983,92.695717,1,1,1,0,high,dark,0.559,stationary,2.81,8.58,12.57,32,2G,clear,0,0,3,2.92,1.0,0.04,0.1,0.4338,0.0,0.3314,Safe
U04829,10.569616,84.696547,8,0,0,1,low,bright,0.098,walking,5.63,5.3,3.53,11,5G,clear,0,0,1,1.44,0.0,1.0,0.2,0.102,0.2,0.2955,Safe
U04830,11.87394,77.080366,9,0,0,1,medium,dim,0.373,walking,1.05,3.21,0.67,37,4G,stormy,0,0,9,6.16,0.0,0.8,0.2,0.2039,0.0,0.241,Safe
U04831,31.845954,80.879017,10,0,0,1,high,bright,0.191,stationary,1.9,6.46,0.98,6,4G,clear,0,0,42,10.28,0.0,0.64,0.1,0.1268,0.2,0.2147,Safe
U04832,10.946041,78.347303,13,0,0,0,high,dim,0.225,stationary,2.27,5.02,3.81,54,3G,clear,0,0,11,4.1,0.0,0.04,0.1,0.1673,0.0,0.0648,Safe
U04833,10.584743,80.472483,6,1,0,1,medium,bright,0.407,stationary,5.28,0.18,1.72,66,4G,rainy,0,0,17,2.33,0.0,0.8,0.1,0.2213,0.0,0.2303,Safe
U04834,33.390187,70.066708,22,1,1,0,high,dim,0.29,stationary,3.93,4.22,4.13,55,4G,clear,0,0,5,2.46,0.6,0.04,0.1,0.2004,0.0,0.1931,Safe
U04835,25.439393,71.245559,14,1,0,1,medium,dim,0.489,walking,0.5,0.85,6.13,41,no_signal,clear,0,0,0,9.06,0.0,0.8,0.2,0.3086,0.0,0.2672,Safe
U04836,10.724732,86.087059,21,0,1,1,medium,dark,0.466,walking,7.75,5.84,0.34,38,3G,cloudy,0,0,2,2.17,1.0,0.8,0.2,0.2559,0.0,0.454,Medium Risk
U04837,34.236352,87.837983,18,0,0,0,low,bright,0.189,stationary,0.85,3.35,2.22,67,3G,clear,0,0,16,0.08,0.0,0.4,0.1,0.1279,0.0,0.127,Safe
U04838,11.9717,86.461992,21,0,1,1,medium,bright,0.19,walking,4.12,1.45,2.93,12,5G,clear,0,0,15,3.49,0.6,0.8,0.2,0.1291,0.2,0.3823,Medium Risk
U04839,28.691335,90.129187,14,1,0,1,medium,bright,0.184,stationary,1.53,12.65,3.95,40,no_signal,cloudy,0,0,4,5.28,0.0,0.8,0.1,0.1737,0.0,0.2184,Safe
U04840,8.940987,95.362487,23,1,1,0,low,dim,0.345,stationary,4.6,2.35,2.07,9,4G,cloudy,0,0,5,3.8,0.6,0.4,0.1,0.201,0.2,0.3053,Safe
U04841,24.862629,92.957931,7,0,0,1,high,bright,0.176,running,4.51,8.43,2.96,6,3G,clear,0,0,9,0.38,0.0,0.64,0.6,0.1457,0.2,0.2944,Safe
U04842,22.761005,80.136778,10,0,0,1,high,dim,0.558,walking,4.8,9.21,1.25,54,3G,cloudy,0,0,10,0.75,0.0,0.64,0.2,0.3222,0.0,0.2386,Safe
U04843,13.616103,74.308751,8,0,0,1,low,bright,0.225,stationary,7.73,2.16,1.0,58,2G,clear,0,0,31,0.13,0.0,1.0,0.1,0.1297,0.0,0.2474,Safe
U04844,25.364946,77.043714,14,0,0,0,medium,dim,0.421,erratic,4.56,0.31,0.81,16,5G,cloudy,0,0,18,13.47,0.0,0.2,1.0,0.2196,0.2,0.2849,Safe
U04845,24.660431,85.044503,0,1,1,1,high,dark,0.383,erratic,2.44,1.49,1.06,55,5G,clear,0,0,6,5.74,1.0,0.64,1.0,0.2071,0.0,0.5298,Medium Risk
U04846,29.555496,92.830042,0,0,1,1,high,dark,0.26,stationary,0.29,7.23,1.4,43,4G,clear,0,0,27,3.13,1.0,0.64,0.1,0.1681,0.0,0.385,Medium Risk
U04847,31.6486,88.35,18,0,0,0,low,bright,0.29,stationary,3.45,1.28,2.02,98,5G,clear,0,0,23,1.91,0.0,0.4,0.1,0.1695,0.0,0.1374,Safe
U04848,21.772833,83.74738,2,0,1,1,medium,dark,0.327,erratic,6.63,5.78,11.07,10,5G,rainy,0,0,20,2.29,1.0,0.8,1.0,0.2935,0.2,0.6234,High Risk
U04849,21.23797,85.454472,9,1,0,0,high,bright,0.178,running,1.77,1.6,3.6,75,5G,cloudy,0,0,24,4.27,0.0,0.04,0.6,0.1303,0.0,0.1306,Safe
U04850,24.783086,83.319575,7,0,0,0,medium,dark,0.34,stationary,7.08,4.09,1.25,86,4G,clear,0,1,12,1.13,0.4,0.2,0.1,0.1961,0.3,0.244,Safe
U04851,27.688605,96.177198,14,0,0,1,medium,bright,0.225,stationary,3.22,7.73,0.25,6,2G,clear,0,0,56,4.13,0.0,0.8,0.1,0.1408,0.2,0.2502,Safe
U04852,17.616622,91.666652,9,0,0,1,medium,bright,0.117,walking,3.95,14.16,2.35,44,4G,cloudy,0,0,25,0.42,0.0,0.8,0.2,0.1292,0.0,0.2223,Safe
U04853,21.625331,90.657039,0,0,1,1,medium,dim,0.265,running,4.18,1.01,0.81,72,5G,rainy,0,0,7,16.53,0.6,0.8,0.6,0.144,0.0,0.406,Medium Risk
U04854,23.797813,83.002541,17,0,0,0,high,bright,0.44,stationary,5.37,2.92,4.56,7,3G,clear,0,0,0,2.29,0.0,0.04,0.1,0.2753,0.2,0.1318,Safe
U04855,34.686208,77.622474,1,1,1,0,high,dark,0.142,walking,2.89,4.53,0.38,79,4G,rainy,0,0,7,2.41,1.0,0.04,0.2,0.0899,0.0,0.2605,Safe
U04856,23.868229,68.565909,18,0,0,1,medium,bright,0.278,stationary,5.2,0.29,4.68,98,4G,cloudy,0,0,13,7.65,0.0,0.8,0.1,0.1868,0.0,0.2217,Safe
U04857,14.053037,69.259471,12,0,0,1,low,bright,0.441,stationary,0.19,7.43,3.14,76,5G,rainy,0,0,7,5.47,0.0,1.0,0.1,0.2767,0.0,0.2842,Safe
U04858,23.875726,68.8769,21,0,1,1,low,dim,0.47,walking,0.88,2.79,0.71,78,4G,rainy,0,0,1,12.27,0.6,1.0,0.2,0.2514,0.0,0.4128,Medium Risk
U04859,30.126489,96.433826,0,0,1,0,low,dark,0.434,erratic,7.28,3.08,1.85,23,3G,clear,0,1,2,1.77,1.0,0.4,1.0,0.2458,0.3,0.5514,High Risk
U04860,31.149899,71.319988,1,0,1,1,low,dark,0.092,walking,3.21,29.88,2.35,89,2G,cloudy,0,0,83,3.87,1.0,1.0,0.2,0.1691,0.0,0.4723,Medium Risk
U04861,29.606762,72.121447,15,0,0,1,high,bright,0.298,walking,0.4,2.01,0.11,62,3G,foggy,0,0,3,1.16,0.0,0.64,0.2,0.1568,0.0,0.1972,Safe
U04862,31.981654,82.04035,14,0,0,0,medium,dim,0.094,walking,0.88,3.59,0.21,51,4G,stormy,0,0,11,0.07,0.0,0.2,0.2,0.0611,0.0,0.0853,Safe
U04863,17.038691,81.960634,12,0,0,0,low,bright,0.488,stationary,2.0,23.37,0.76,12,4G,clear,0,0,5,4.38,0.0,0.4,0.1,0.3295,0.2,0.2174,Safe
U04864,21.704407,94.679239,15,0,0,1,high,bright,0.478,walking,0.3,4.87,1.93,11,3G,clear,0,0,33,2.87,0.0,0.64,0.2,0.2745,0.2,0.2666,Safe
U04865,29.04896,70.132449,16,1,0,0,high,dim,0.245,stationary,5.11,2.72,3.25,6,4G,rainy,0,0,10,4.38,0.0,0.04,0.1,0.1641,0.2,0.104,Safe
U04866,15.140149,95.759936,20,0,1,0,high,dim,0.578,walking,3.95,4.03,1.93,95,3G,clear,0,0,5,5.87,0.6,0.04,0.2,0.3217,0.0,0.2384,Safe
U04867,18.032699,74.275317,6,1,0,0,high,bright,0.031,walking,7.0,0.12,2.76,94,5G,clear,0,0,32,9.09,0.0,0.04,0.2,0.0435,0.0,0.0489,Safe
U04868,30.441203,96.13446,23,1,1,0,low,dark,0.366,stationary,5.64,2.61,0.33,26,3G,clear,0,0,12,1.3,1.0,0.4,0.1,0.195,0.0,0.3438,Safe
U04869,28.792313,83.698399,16,0,0,0,medium,bright,0.539,walking,1.58,0.64,1.06,80,5G,foggy,0,0,7,21.43,0.0,0.2,0.2,0.2822,0.0,0.1406,Safe
U04870,34.222388,86.90837,6,1,0,0,low,bright,0.086,running,1.46,3.24,7.86,54,3G,clear,0,0,8,9.28,0.0,0.4,0.6,0.1324,0.0,0.2031,Safe
U04871,34.8913,77.156134,12,0,0,0,medium,bright,0.056,stationary,5.9,1.96,2.2,31,2G,clear,0,0,11,2.48,0.0,0.2,0.1,0.0565,0.0,0.0691,Safe
U04872,14.500103,85.742895,4,0,1,1,low,dim,0.461,running,3.37,5.68,1.68,54,3G,rainy,0,0,11,8.57,0.6,1.0,0.6,0.2662,0.0,0.4766,Medium Risk
U04873,32.31215,88.614064,16,0,0,0,high,bright,0.232,walking,4.38,13.09,5.39,51,4G,rainy,0,0,7,2.8,0.0,0.04,0.2,0.2135,0.0,0.0914,Safe
U04874,10.551919,68.300735,2,0,1,0,high,dark,0.074,walking,7.49,1.51,8.25,45,5G,cloudy,0,0,105,6.22,1.0,0.04,0.2,0.1245,0.0,0.2691,Safe
U04875,27.164606,68.992624,6,0,0,0,medium,bright,0.469,walking,0.27,12.78,9.68,58,5G,rainy,0,0,16,5.41,0.0,0.2,0.2,0.3739,0.0,0.1635,Safe
U04876,13.942683,96.607833,16,0,0,1,high,dark,0.442,stationary,6.2,0.27,2.47,6,4G,clear,0,0,15,4.12,0.4,0.64,0.1,0.2466,0.2,0.3246,Safe
U04877,16.108401,81.269156,6,0,0,0,high,dim,0.202,stationary,1.63,1.36,4.89,52,5G,cloudy,0,0,11,4.29,0.0,0.04,0.1,0.1544,0.0,0.0616,Safe
U04878,33.550672,95.138708,20,0,1,0,medium,dark,0.248,walking,6.4,0.81,6.21,43,5G,cloudy,0,0,30,2.03,1.0,0.2,0.2,0.1888,0.0,0.3172,Safe
U04879,15.105083,89.167031,0,0,1,0,medium,bright,0.439,stationary,4.39,6.32,1.42,15,2G,rainy,0,0,2,1.33,0.6,0.2,0.1,0.2548,0.2,0.2787,Safe
U04880,26.175802,78.816081,16,0,0,1,low,bright,0.061,walking,2.79,3.28,4.73,35,5G,clear,0,0,34,2.69,0.0,1.0,0.2,0.0887,0.0,0.2522,Safe
U04881,12.80947,72.374418,16,0,0,1,high,bright,0.035,running,4.16,0.59,1.63,38,4G,clear,0,0,5,1.4,0.0,0.64,0.6,0.0358,0.0,0.2269,Safe
U04882,10.521529,96.3664,10,0,0,0,high,dim,0.051,stationary,2.77,11.16,2.5,68,4G,cloudy,0,0,64,4.26,0.0,0.04,0.1,0.0877,0.0,0.0449,Safe
U04883,17.16156,84.950391,2,0,1,1,medium,bright,0.166,walking,0.28,1.08,0.98,77,4G,rainy,0,0,32,2.03,0.6,0.8,0.2,0.0964,0.0,0.3341,Safe
U04884,24.853295,73.578342,14,0,0,0,medium,dim,0.21,stationary,4.61,1.15,0.39,61,5G,cloudy,0,0,26,3.57,0.0,0.2,0.1,0.1127,0.0,0.0832,Safe
U04885,14.694519,87.767936,20,1,1,0,medium,dim,0.326,walking,4.94,12.58,7.53,66,4G,clear,0,1,39,2.0,0.6,0.2,0.2,0.2802,0.3,0.3201,Safe
U04886,16.104558,70.669407,10,1,0,1,low,bright,0.592,erratic,2.77,3.26,4.71,100,4G,cloudy,0,1,14,1.62,0.0,1.0,1.0,0.354,0.3,0.4985,Medium Risk
U04887,27.135705,93.173081,15,0,0,0,low,bright,0.566,stationary,0.24,6.38,0.53,53,4G,cloudy,0,1,28,2.38,0.0,0.4,0.1,0.3096,0.3,0.2324,Safe
U04888,10.775493,70.613983,21,1,1,1,low,bright,0.133,stationary,2.26,4.12,0.07,29,4G,clear,0,0,71,0.34,0.6,1.0,0.1,0.0809,0.0,0.3552,Medium Risk
U04889,20.066437,74.849636,8,0,0,0,low,dark,0.096,walking,7.32,12.04,2.09,49,4G,clear,0,0,20,2.88,0.4,0.4,0.2,0.109,0.0,0.2173,Safe
U04890,33.426832,70.651493,23,0,1,1,low,dark,0.131,stationary,0.77,26.48,7.23,65,3G,clear,1,0,10,1.75,1.0,1.0,0.1,0.2261,0.5,0.5715,Emergency
U04891,18.718235,71.009829,23,1,1,0,high,dark,0.302,stationary,1.27,0.41,1.07,86,4G,rainy,0,1,43,0.91,1.0,0.04,0.1,0.1631,0.3,0.3238,Safe
U04892,19.723428,83.19119,0,0,1,0,medium,dark,0.393,walking,6.98,1.65,0.89,33,4G,clear,0,0,7,1.91,1.0,0.2,0.2,0.2109,0.0,0.3227,Safe
U04893,27.931516,87.922704,21,1,1,1,high,dark,0.51,stationary,2.22,3.82,3.78,23,3G,clear,0,0,45,6.13,1.0,0.64,0.1,0.3055,0.0,0.4194,Medium Risk
U04894,29.033311,90.865972,15,0,0,1,medium,bright,0.342,walking,1.89,6.68,0.95,9,no_signal,rainy,0,0,1,3.01,0.0,0.8,0.2,0.2028,0.2,0.2807,Safe
U04895,28.779373,88.156603,8,0,0,0,medium,bright,0.334,stationary,2.26,3.46,2.43,78,4G,rainy,0,0,5,3.42,0.0,0.2,0.1,0.2028,0.0,0.1057,Safe
U04896,34.94241,78.541205,18,0,0,1,high,bright,0.174,running,7.09,0.56,6.36,93,3G,clear,0,0,3,6.5,0.0,0.64,0.6,0.1525,0.0,0.2561,Safe
U04897,9.929179,84.161346,11,0,0,1,high,bright,0.091,walking,1.35,8.54,8.19,42,3G,clear,0,0,94,0.89,0.0,0.64,0.2,0.1559,0.0,0.197,Safe
U04898,34.520839,94.902258,18,0,0,1,low,bright,0.267,walking,5.56,0.75,1.36,51,4G,clear,0,0,5,2.1,0.0,1.0,0.2,0.1496,0.0,0.2674,Safe
U04899,33.65512,79.239722,21,0,1,0,medium,dark,0.193,walking,6.95,3.3,0.36,54,5G,clear,0,0,44,0.17,1.0,0.2,0.2,0.1111,0.0,0.2978,Safe
U04900,31.00775,75.319727,8,1,0,1,medium,bright,0.558,walking,7.89,2.98,3.1,15,4G,foggy,0,0,45,6.49,0.0,0.8,0.2,0.3199,0.2,0.31,Safe
U04901,20.261391,83.060261,6,0,0,1,medium,dim,0.268,stationary,7.81,3.45,2.28,17,5G,clear,0,0,20,4.25,0.0,0.8,0.1,0.1683,0.2,0.2571,Safe
U04902,31.514364,76.622721,13,0,0,0,high,dim,0.223,running,7.14,0.75,0.36,45,5G,clear,0,0,4,1.94,0.0,0.04,0.6,0.1176,0.0,0.1274,Safe
U04903,13.962475,75.592695,18,0,0,0,low,bright,0.093,walking,2.78,0.9,1.49,92,5G,clear,0,0,59,2.2,0.0,0.4,0.2,0.0644,0.0,0.1261,Safe
U04904,29.374708,90.585296,18,1,0,0,low,dim,0.108,running,5.73,6.0,4.16,6,4G,cloudy,0,0,7,14.18,0.0,0.4,0.6,0.1156,0.2,0.2389,Safe
U04905,13.001434,93.83424,1,0,1,1,low,bright,0.548,walking,1.14,1.52,0.37,53,4G,rainy,1,0,30,0.88,0.6,1.0,0.2,0.2828,0.5,0.5207,Emergency
U04906,30.014774,82.567184,8,0,0,1,high,dark,0.574,stationary,5.51,1.46,6.8,79,no_signal,clear,0,0,5,3.32,0.4,0.64,0.1,0.3599,0.0,0.313,Safe
U04907,24.592287,90.613704,12,1,0,0,medium,dim,0.441,stationary,4.5,2.6,3.85,98,4G,clear,1,0,33,11.65,0.0,0.2,0.1,0.2677,0.5,0.2219,Emergency
U04908,10.646845,73.425593,14,0,0,0,medium,bright,0.092,stationary,7.78,1.64,3.55,70,5G,clear,0,0,6,1.02,0.0,0.2,0.1,0.087,0.0,0.0767,Safe
U04909,32.173628,83.881647,2,0,1,1,low,dim,0.132,stationary,1.82,17.7,0.63,78,3G,clear,0,0,45,0.77,0.6,1.0,0.1,0.1313,0.0,0.3678,Medium Risk
U04910,23.604844,86.449798,10,1,0,1,low,dim,0.361,stationary,1.82,5.87,5.6,24,5G,rainy,0,1,15,6.79,0.0,1.0,0.1,0.2561,0.3,0.339,Safe
U04911,25.718704,82.229261,20,1,1,0,low,dark,0.183,walking,7.09,6.78,4.87,75,2G,clear,0,0,4,2.07,1.0,0.4,0.2,0.1628,0.0,0.3507,Medium Risk
U04912,15.654771,71.389526,13,0,0,0,high,bright,0.379,stationary,4.73,12.03,6.0,38,3G,cloudy,0,0,12,0.85,0.0,0.04,0.1,0.2896,0.0,0.0954,Safe
U04913,31.534159,89.288907,7,0,0,1,low,bright,0.051,running,5.32,0.51,1.93,75,4G,clear,0,0,8,2.39,0.0,1.0,0.6,0.0465,0.0,0.3016,Safe
U04914,22.72042,92.333267,17,0,0,0,high,bright,0.377,walking,2.78,2.78,0.03,65,4G,foggy,0,0,1,18.94,0.0,0.04,0.2,0.1981,0.0,0.0875,Safe
U04915,19.370248,86.421561,18,0,0,0,high,dark,0.548,stationary,0.97,4.65,0.85,10,5G,cloudy,0,0,6,1.3,0.4,0.04,0.1,0.298,0.2,0.2175,Safe
U04916,22.425607,72.905669,15,1,0,1,medium,bright,0.155,running,4.34,7.37,0.88,35,4G,cloudy,0,0,13,5.41,0.0,0.8,0.6,0.1109,0.0,0.2777,Safe
U04917,26.989453,70.162021,1,0,1,1,medium,dark,0.489,stationary,4.41,16.68,1.01,38,3G,rainy,0,0,7,0.34,1.0,0.8,0.1,0.3102,0.0,0.4526,Medium Risk
U04918,26.766293,76.746513,7,0,0,1,high,bright,0.094,walking,6.62,5.88,0.85,89,4G,clear,0,0,12,4.69,0.0,0.64,0.2,0.0751,0.0,0.1768,Safe
U04919,17.654582,69.072713,21,0,1,0,low,dark,0.313,stationary,7.04,12.52,7.7,67,5G,foggy,0,0,2,6.63,1.0,0.4,0.1,0.2752,0.0,0.3638,Medium Risk
U04920,18.401974,92.337351,5,0,1,1,high,dark,0.233,walking,3.89,20.08,6.83,66,4G,clear,0,1,21,2.39,1.0,0.64,0.2,0.2517,0.3,0.4809,Medium Risk
U04921,23.180431,88.388753,11,1,0,0,medium,bright,0.61,walking,1.87,5.81,7.48,48,3G,rainy,0,0,1,5.77,0.0,0.2,0.2,0.3992,0.0,0.1698,Safe
U04922,32.958992,84.346971,14,0,0,0,low,bright,0.5,running,5.5,6.27,0.69,93,3G,clear,0,0,43,6.81,0.0,0.4,0.6,0.2778,0.0,0.2395,Safe
U04923,28.126617,93.799343,7,1,0,0,low,bright,0.649,stationary,5.22,19.35,4.26,54,4G,clear,0,0,28,2.11,0.0,0.4,0.1,0.4316,0.0,0.2029,Safe
U04924,18.541205,71.192711,3,0,1,0,high,dim,0.178,walking,4.45,7.56,3.13,19,4G,cloudy,0,1,2,3.91,0.6,0.04,0.2,0.1455,0.5,0.2944,Safe
U04925,17.099881,88.719333,14,0,0,1,high,bright,0.281,stationary,3.95,8.26,3.11,9,4G,cloudy,0,0,32,0.78,0.0,0.64,0.1,0.1991,0.2,0.2328,Safe
U04926,22.13819,72.252334,19,1,0,0,medium,bright,0.201,stationary,1.51,0.46,0.74,75,3G,rainy,0,0,24,14.6,0.0,0.2,0.1,0.1094,0.0,0.0824,Safe
U04927,31.489767,69.766837,16,1,0,0,high,bright,0.174,erratic,3.18,20.72,2.13,92,4G,clear,0,0,44,0.43,0.0,0.04,1.0,0.1774,0.0,0.2023,Safe
U04928,8.23434,71.854231,12,1,0,0,high,bright,0.339,walking,6.33,3.64,3.74,28,no_signal,clear,0,0,103,3.63,0.0,0.04,0.2,0.219,0.0,0.0928,Safe
U04929,27.183124,95.577263,17,1,0,1,low,bright,0.083,walking,4.19,9.91,1.92,57,3G,clear,0,0,6,2.68,0.0,1.0,0.2,0.0937,0.0,0.2534,Safe
U04930,15.951831,80.772568,1,0,1,1,high,bright,0.18,erratic,3.3,9.08,6.47,47,4G,clear,1,0,5,1.8,0.6,0.64,1.0,0.185,0.5,0.5442,Emergency
U04931,13.626732,69.420875,12,0,0,0,high,dim,0.183,erratic,3.63,5.85,0.89,87,5G,cloudy,0,0,3,1.34,0.0,0.04,1.0,0.1199,0.0,0.188,Safe
U04932,8.327726,84.925405,12,1,0,1,medium,bright,0.309,stationary,7.24,5.16,1.47,30,2G,clear,0,0,7,3.62,0.0,0.8,0.1,0.1864,0.0,0.2216,Safe
U04933,32.207947,73.791708,21,0,1,1,low,dark,0.151,walking,5.11,17.74,5.02,82,no_signal,clear,0,1,0,11.11,1.0,1.0,0.2,0.1848,0.3,0.5362,Medium Risk
U04934,32.630709,68.198256,14,0,0,0,high,dim,0.144,walking,2.51,0.03,5.79,64,3G,clear,0,0,14,3.47,0.0,0.04,0.2,0.13,0.0,0.0705,Safe
U04935,9.658271,89.993188,19,0,0,1,low,bright,0.381,stationary,1.45,3.81,0.21,37,4G,clear,0,0,0,1.03,0.0,1.0,0.1,0.2053,0.0,0.2663,Safe
U04936,22.089014,72.491029,9,0,0,1,medium,bright,0.322,walking,6.16,6.1,0.22,95,4G,clear,0,1,3,2.27,0.0,0.8,0.2,0.1835,0.3,0.2959,Safe
U04937,12.11951,95.332108,2,1,1,1,low,dark,0.137,stationary,5.59,0.41,5.72,64,4G,clear,0,0,19,2.08,1.0,1.0,0.1,0.1271,0.0,0.4468,Medium Risk
U04938,28.484564,85.191196,18,0,0,1,medium,bright,0.131,stationary,3.96,2.42,1.5,42,4G,rainy,0,0,17,3.43,0.0,0.8,0.1,0.0886,0.0,0.1971,Safe
U04939,25.96557,70.522879,2,1,1,1,medium,dark,0.498,erratic,4.67,6.29,0.59,51,5G,clear,0,0,10,0.78,1.0,0.8,1.0,0.2759,0.0,0.579,High Risk
U04940,16.022532,74.316908,21,0,1,0,medium,dim,0.291,stationary,2.59,0.11,1.38,37,3G,clear,0,0,1,15.26,0.6,0.2,0.1,0.1597,0.0,0.2149,Safe
U04941,11.157928,85.714494,13,0,0,1,medium,bright,0.594,walking,1.78,12.36,0.22,75,4G,clear,0,0,72,1.4,0.0,0.8,0.2,0.3404,0.0,0.2751,Safe
U04942,30.442958,77.805269,7,0,0,0,low,dim,0.327,walking,0.99,3.14,7.77,87,4G,clear,0,0,8,0.05,0.0,0.4,0.2,0.2517,0.0,0.1729,Safe
U04943,26.204817,83.432148,22,0,1,0,medium,dark,0.162,walking,2.35,1.03,0.87,71,4G,foggy,0,0,10,0.91,1.0,0.2,0.2,0.0931,0.0,0.2933,Safe
U04944,8.184139,91.185849,3,0,1,0,medium,dark,0.216,walking,1.39,3.43,0.38,49,no_signal,clear,0,0,116,2.79,1.0,0.2,0.2,0.1232,0.0,0.3008,Safe
U04945,24.952538,90.985444,19,0,0,0,high,bright,0.221,stationary,3.84,0.3,0.18,81,5G,rainy,0,0,23,4.75,0.0,0.04,0.1,0.1133,0.0,0.0513,Safe
U04946,29.877993,88.241617,10,0,0,1,medium,bright,0.432,running,7.83,1.75,0.21,65,2G,clear,0,0,7,5.15,0.0,0.8,0.6,0.2239,0.0,0.306,Safe
U04947,23.950738,93.695575,10,0,0,1,medium,bright,0.517,stationary,3.68,28.05,4.09,30,2G,foggy,0,0,21,7.2,0.0,0.8,0.1,0.3929,0.0,0.2732,Safe
U04948,19.467269,73.78146,10,0,0,1,high,bright,0.252,erratic,0.02,3.78,2.79,44,4G,clear,0,0,13,9.5,0.0,0.64,1.0,0.1665,0.0,0.3196,Safe
U04949,23.765796,73.140003,1,0,1,0,high,dark,0.585,stationary,7.33,0.43,0.16,79,4G,clear,0,0,0,0.27,1.0,0.04,0.1,0.2955,0.0,0.2969,Safe
U04950,24.732226,91.181136,16,0,0,1,low,bright,0.218,stationary,3.21,7.73,2.89,48,3G,rainy,0,0,14,3.1,0.0,1.0,0.1,0.1637,0.0,0.2559,Safe
U04951,25.280935,77.305791,8,0,0,1,high,dim,0.495,stationary,0.91,0.39,5.45,50,3G,cloudy,0,0,23,3.03,0.0,0.64,0.1,0.3033,0.0,0.2188,Safe
U04952,34.110216,82.85329,1,1,1,0,high,dark,0.083,erratic,3.54,2.91,0.08,75,4G,rainy,1,1,18,6.86,1.0,0.04,1.0,0.052,0.8,0.531,Emergency
U04953,12.82349,89.574612,23,0,1,0,low,dark,0.387,walking,5.74,12.25,0.38,45,2G,foggy,0,0,70,3.31,1.0,0.4,0.2,0.2381,0.0,0.3695,Medium Risk
U04954,24.823514,79.482038,14,1,0,0,low,bright,0.146,walking,2.66,0.15,2.89,42,3G,clear,1,0,13,0.8,0.0,0.4,0.2,0.1024,0.5,0.2356,Emergency
U04955,13.07582,71.774707,15,1,0,1,high,dim,0.27,running,4.8,14.83,0.62,74,3G,clear,0,0,6,1.29,0.0,0.64,0.6,0.1906,0.0,0.2657,Safe
U04956,13.668831,87.704259,3,0,1,1,medium,dark,0.281,walking,1.06,2.21,0.23,79,5G,clear,0,0,6,1.61,1.0,0.8,0.2,0.1502,0.0,0.4275,Medium Risk
U04957,26.069963,91.697622,7,1,0,1,low,bright,0.49,stationary,7.93,0.24,3.96,20,4G,clear,0,0,30,4.68,0.0,1.0,0.1,0.2854,0.0,0.2864,Safe
U04958,32.73076,68.371121,8,0,0,0,medium,bright,0.513,stationary,4.25,3.75,2.28,18,no_signal,clear,0,0,3,1.4,0.0,0.2,0.1,0.2918,0.2,0.168,Safe
U04959,12.294195,84.314011,4,1,1,0,medium,dark,0.129,stationary,0.08,7.01,1.56,78,2G,clear,0,0,10,1.46,1.0,0.2,0.1,0.1035,0.0,0.2809,Safe
U04960,33.986569,81.612748,15,1,0,1,low,bright,0.259,walking,5.63,1.61,1.16,11,2G,clear,0,1,18,1.9,0.0,1.0,0.2,0.1465,0.5,0.3666,Medium Risk
U04961,16.623053,75.528284,12,0,0,0,medium,bright,0.079,running,4.76,2.56,2.89,73,4G,clear,0,0,32,3.64,0.0,0.2,0.6,0.0769,0.0,0.1492,Safe
U04962,18.565479,72.669828,6,0,0,0,medium,bright,0.085,running,0.27,14.03,1.32,7,4G,foggy,0,0,10,2.59,0.0,0.2,0.6,0.1025,0.2,0.1956,Safe
U04963,12.149382,73.453082,19,0,0,0,medium,bright,0.669,erratic,0.54,6.3,2.11,82,4G,rainy,0,0,19,7.63,0.0,0.2,1.0,0.3766,0.0,0.2842,Safe
U04964,24.627575,89.024222,16,0,0,1,medium,bright,0.384,running,1.55,10.93,0.62,20,3G,cloudy,0,0,22,3.35,0.0,0.8,0.6,0.2346,0.0,0.3087,Safe
U04965,24.103353,83.549659,2,0,1,0,low,dim,0.491,stationary,1.17,17.66,6.76,36,3G,clear,0,1,4,4.21,0.6,0.4,0.1,0.372,0.3,0.368,Medium Risk
U04966,19.941283,96.453477,4,0,1,0,low,dark,0.269,stationary,4.63,0.07,0.32,9,3G,clear,0,0,2,3.97,1.0,0.4,0.1,0.1379,0.2,0.3695,Medium Risk
U04967,20.854468,75.053693,18,0,0,1,medium,dim,0.638,walking,3.23,3.57,0.16,40,5G,rainy,0,0,51,5.19,0.0,0.8,0.2,0.3325,0.0,0.2731,Safe
U04968,24.820349,95.750221,11,0,0,0,low,dim,0.544,walking,0.9,0.3,1.82,72,4G,cloudy,0,0,13,7.31,0.0,0.4,0.2,0.2912,0.0,0.1828,Safe
